"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070097,"IHC Bronze EPO HSA AmeriHealth Advantage $25/$50",91762NJ007,,NJN003,NJS003,NJF018,Existing,EPO,"Expanded Bronze",No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070097-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Bronze EPO AmeriHealth Advantage Zero Dollar","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070097,"IHC Bronze EPO HSA AmeriHealth Advantage $25/$50",91762NJ007,,NJN003,NJS003,NJF018,Existing,EPO,"Expanded Bronze",No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070097-03,"Limited Cost Sharing Plan Variation",,0.622442855,Yes,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$8,300 ","$8300 per person | $16600 per group","$8,300 ","$8300 per person | $16600 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",30.00%,"$6,000 ","$6000 per person | $12000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Bronze EPO AmeriHealth Advantage $25/$50 Limited","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070104,"IHC Bronze EPO Local Value $50/$75 ",91762NJ007,,NJN002,NJS002,NJF015,Existing,EPO,"Expanded Bronze",Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070104-01,"Standard Bronze On Exchange Plan",63.07%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$1,100 ","$0 ","$10 ","$2,000 ","$400 ","$2,000 ","$60 ",99%,"Not Applicable",No,"IHC Bronze EPO Local Value $50/$75 ","$1,900 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070104,"IHC Bronze EPO Local Value $50/$75 ",91762NJ007,,NJN002,NJS002,NJF015,Existing,EPO,"Expanded Bronze",Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070104-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Bronze EPO Local Value Zero Dollar ","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070104,"IHC Bronze EPO Local Value $50/$75 ",91762NJ007,,NJN002,NJS002,NJF015,Existing,EPO,"Expanded Bronze",Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070104-03,"Limited Cost Sharing Plan Variation",63.07%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Bronze EPO Local Value $50/$75 Limited","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070105,"IHC Bronze EPO HSA Local Value 50%/50% ",91762NJ007,,NJN002,NJS002,NJF018,Existing,EPO,"Expanded Bronze",No,Both,Yes,No,,,Yes,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070105-01,"Standard Bronze On Exchange Plan",,0.620644552,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,300 ","$8300 per person | $16600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$30 ","$900 ","$200 ","$2,500 ","$1,300 ","$40 ","$60 ",99%,"Not Applicable",No,"IHC Bronze EPO HSA Local Value 50%/50% ","$1,900 ","$0 ","$0 ","$30 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070105,"IHC Bronze EPO HSA Local Value 50%/50% ",91762NJ007,,NJN002,NJS002,NJF018,Existing,EPO,"Expanded Bronze",No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070105-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Bronze EPO Local Value Zero Dollar","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070105,"IHC Bronze EPO HSA Local Value 50%/50% ",91762NJ007,,NJN002,NJS002,NJF018,Existing,EPO,"Expanded Bronze",No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070105-03,"Limited Cost Sharing Plan Variation",,0.620644552,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,300 ","$8300 per person | $16600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$30 ","$900 ","$200 ","$2,500 ","$1,300 ","$40 ","$60 ",99%,"Not Applicable",No,"IHC Bronze EPO Local Value 50%/50% Limited","$1,900 ","$0 ","$0 ","$30 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070106,"IHC Silver EPO AmeriHealth Advantage $45/40%",91762NJ007,,NJN003,NJS003,NJF009,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070106-01,"Standard Silver On Exchange Plan",,0.700175137,Yes,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$7,900 ","$7900 per person | $15800 per group","$7,900 ","$7900 per person | $15800 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",40.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$30 ","$2,000 ","$10 ","$2,000 ","$400 ","$2,000 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage $45/40%","$1,900 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070106,"IHC Silver EPO AmeriHealth Advantage $45/40%",91762NJ007,,NJN003,NJS003,NJF009,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070106-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage Zero Dollar","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070106,"IHC Silver EPO AmeriHealth Advantage $45/40%",91762NJ007,,NJN003,NJS003,NJF009,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070106-03,"Limited Cost Sharing Plan Variation",,0.700175137,Yes,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$7,900 ","$7900 per person | $15800 per group","$7,900 ","$7900 per person | $15800 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",40.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage $45/40% Limited","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070106,"IHC Silver EPO AmeriHealth Advantage $45/40%",91762NJ007,,NJN003,NJS003,NJF009,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070106-04,"73% AV Level Silver Plan",,0.735060965,Yes,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$6,900 ","$6900 per person | $13800 per group","$6,900 ","$6900 per person | $13800 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",20.00%,"$2,000 ","$2000 per person | $4000 per group",40.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$30 ","$2,100 ","$10 ","$1,500 ","$400 ","$2,200 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage $20/20%","$1,500 ","$200 ","$50 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070106,"IHC Silver EPO AmeriHealth Advantage $45/40%",91762NJ007,,NJN003,NJS003,NJF009,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070106-05,"87% AV Level Silver Plan",,0.877990447,Yes,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group","$2,000 ","$2000 per person | $4000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$800 ","$800 per person | $1600 per group",20.00%,"$800 ","$800 per person | $1600 per group",40.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$200 ","$30 ","$1,200 ","$10 ","$200 ","$400 ","$2,100 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage $15/20%","$200 ","$200 ","$300 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070106,"IHC Silver EPO AmeriHealth Advantage $45/40%",91762NJ007,,NJN003,NJS003,NJF009,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070106-06,"94% AV Level Silver Plan",,0.949830364,Yes,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$650 ","$650 per person | $1300 per group","$650 ","$650 per person | $1300 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$200 ","$200 per person | $400 per group",20.00%,"$200 ","$200 per person | $400 per group",40.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$50 ","$0 ","$1,000 ","$10 ","$50 ","$100 ","$800 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage $10/20%","$50 ","$100 ","$300 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070107,"IHC Silver EPO AmeriHealth Hospital Advantage $50/$75 ",91762NJ007,,NJN002,NJS002,NJF009,New,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070107-01,"Standard Silver On Exchange Plan",,0.700044851,Yes,Yes,Yes,80%,20%,,,,,,,,,,,,,,,,,"$7,900 ","$7900 per person | $15800 per group","$7,900 ","$7900 per person | $15800 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$30 ","$2,000 ","$10 ","$2,000 ","$400 ","$2,000 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Hospital Advantage $50/$75 ","$1,900 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070107,"IHC Silver EPO AmeriHealth Hospital Advantage $50/$75 ",91762NJ007,,NJN002,NJS002,NJF009,New,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070107-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,Yes,80%,20%,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Hospital Advantage Zero Dollar","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070107,"IHC Silver EPO AmeriHealth Hospital Advantage $50/$75 ",91762NJ007,,NJN002,NJS002,NJF009,New,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070107-03,"Limited Cost Sharing Plan Variation",,0.700044851,Yes,Yes,Yes,80%,20%,,,,,,,,,,,,,,,,,"$7,900 ","$7900 per person | $15800 per group","$7,900 ","$7900 per person | $15800 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$30 ","$2,000 ","$10 ","$2,000 ","$400 ","$2,000 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Hospital Advantage $50/$75 Limited","$1,900 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070107,"IHC Silver EPO AmeriHealth Hospital Advantage $50/$75 ",91762NJ007,,NJN002,NJS002,NJF009,New,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070107-04,"73% AV Level Silver Plan",,0.73123934,Yes,Yes,Yes,80%,20%,,,,,,,,,,,,,,,,,"$7,000 ","$7000 per person | $14000 per group","$7,000 ","$7000 per person | $14000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$30 ","$2,000 ","$10 ","$2,000 ","$400 ","$2,000 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Hospital Advantage $30/$50","$1,900 ","$0 ","$0 ","$0 "
